zip_code,bedrooms,market_rate
30296,1,1077
30296,1,1098
30296,1,1250
30296,1,1050
30296,1,1041
30296,1,1438
30296,1,1155
30296,1,915
30296,1,1250
30297,1,1082
30297,1,1020
30297,1,1000
30297,1,968
30297,1,1298
30297,1,1469
30297,1,1041
30297,1,1001
30297,1,950
30297,1,945
30297,1,970
30298,1,1469
30298,1,1413
30298,1,1082
30298,1,950
30298,1,945
30298,1,970
30298,1,915
30301,1,1400
30301,1,1298
30301,1,1250
30301,1,1082
30301,1,1041
30301,1,1150
30301,1,950
30302,1,1496
30302,1,1960
30302,1,1712
30302,1,2120
30302,1,1580
30302,1,1499
30302,1,2037
30303,1,1475
30303,1,1345
30303,1,1563
30303,1,2250
30303,1,1350
30303,1,1900
30303,1,1750
30303,1,1499
30303,1,1334
30303,1,1489
30303,1,1450
30303,1,1395
30303,1,1360
30303,1,1660
30305,1,1754
30305,1,1328
30305,1,1675
30305,1,2408
30305,1,1830
30305,1,3105
30305,1,1744
30306,1,1496
30306,1,1095
30306,1,1720
30306,1,1400
30306,1,1945
30306,1,1775
30306,1,1800
30307,1,1960
30307,1,1272
30307,1,1717
30307,1,1754
30307,1,1595
30307,1,1299
30307,1,1525
30308,1,1425
30308,1,1774
30308,1,2065
30308,1,1835
30308,1,1801
30308,1,1739
30308,1,2299
30309,1,2120
30309,1,1580
30309,1,1499
30309,1,2037
30309,1,1950
30309,1,2068
30309,1,1866
30310,1,1380
30310,1,1660
30310,1,1250
30310,1,1645
30310,1,1350
30310,1,1200
30310,1,1395
30310,1,1499
30310,1,1660
30310,1,1165
30310,1,1499
30310,1,1489
30310,1,1131
30310,1,1395
30311,1,1499
30311,1,1165
30311,1,1200
30311,1,1125
30311,1,1400
30311,1,1500
30311,1,975
30311,1,1400
30311,1,1353
30311,1,1729
30311,1,1150
30311,1,1518
30311,1,925
30311,1,1150
30312,1,1712
30312,1,1334
30312,1,1615
30312,1,1635
30312,1,1695
30312,1,1139
30312,1,1232
30313,1,1499
30313,1,1360
30313,1,1520
30313,1,1440
30313,1,1305
30313,1,1899
30313,1,2550
30313,1,2120
30313,1,1425
30313,1,1444
30313,1,1725
30313,1,1399
30313,1,1774
30313,1,1630
30314,1,925
30314,1,1300
30314,1,950
30314,1,1050
30314,1,1750
30314,1,1350
30314,1,1400
30314,1,1499
30314,1,1425
30314,1,1774
30314,1,1630
30314,1,2299
30314,1,1499
30314,1,1489
30315,1,1660
30315,1,1489
30315,1,1131
30315,1,1110
30315,1,950
30315,1,1102
30315,1,1455
30315,1,1960
30315,1,1400
30315,1,1298
30315,1,1430
30315,1,1545
30315,1,1325
30315,1,1575
30316,1,1430
30316,1,1545
30316,1,1325
30316,1,1575
30316,1,1706
30316,1,1238
30316,1,1340
30316,1,2115
30316,1,1960
30316,1,1795
30316,1,1500
30316,1,1712
30316,1,1425
30316,1,1565
30317,1,1500
30317,1,1550
30317,1,1675
30317,1,1677
30317,1,1400
30317,1,1500
30317,1,1295
30317,1,1960
30317,1,1712
30317,1,1545
30317,1,2065
30317,1,1835
30317,1,1801
30317,1,1739
30318,1,1444
30318,1,1725
30318,1,1519
30318,1,1630
30318,1,1762
30318,1,1992
30318,1,1474
30319,1,1803
30319,1,2100
30319,1,1739
30319,1,2020
30319,1,1553
30319,1,1353
30319,1,1086
30319,1,1614
30319,1,1290
30319,1,1474
30319,1,1499
30319,1,1589
30319,1,1524
30319,1,1499
30320,1,1400
30320,1,1298
30320,1,1250
30320,1,1082
30320,1,1041
30320,1,1150
30320,1,950
30321,1,1400
30321,1,1298
30321,1,1250
30321,1,1082
30321,1,1041
30321,1,1150
30321,1,950
30322,1,2200
30322,1,3150
30324,1,1184
30324,1,999
30324,1,1225
30324,1,1310
30324,1,1369
30324,1,1371
30324,1,1312
30325,1,1496
30325,1,1960
30325,1,1712
30325,1,2120
30325,1,1580
30325,1,1499
30325,1,2037
30326,1,1614
30326,1,1687
30326,1,1578
30326,1,1497
30326,1,1500
30326,1,1571
30326,1,1393
30326,1,2020
30326,1,1553
30326,1,1754
30326,1,1353
30326,1,1830
30326,1,1744
30326,1,1675
30327,1,1305
30327,1,1497
30327,1,1219
30327,1,1500
30327,1,1650
30327,1,1175
30327,1,1650
30327,1,1610
30327,1,1575
30327,1,1420
30327,1,1754
30327,1,1870
30327,1,1626
30327,1,2120
30328,1,1585
30328,1,1380
30328,1,1638
30328,1,1450
30328,1,1504
30328,1,1468
30328,1,1364
30328,1,1803
30328,1,1739
30328,1,1440
30328,1,1575
30328,1,1420
30328,1,1285
30328,1,1474
30329,1,1589
30329,1,1424
30329,1,1325
30329,1,1201
30329,1,1748
30329,1,1438
30329,1,1498
30329,1,2100
30329,1,1496
30329,1,1614
30329,1,2020
30329,1,2115
30329,1,1553
30329,1,1795
30331,1,1353
30331,1,1540
30331,1,1446
30331,1,1360
30331,1,630
30331,1,750
30331,1,1099
30331,1,1549
30331,1,1499
30331,1,1508
30331,1,1250
30331,1,1346
30331,1,1150
30331,1,1260
30333,1,2100
30333,1,1496
30333,1,1614
30333,1,2020
30333,1,2115
30333,1,1960
30333,1,1553
30334,1,1900
30334,1,2100
30334,1,1285
30336,1,1326
30336,1,1353
30336,1,1499
30336,1,1540
30336,1,1260
30336,1,1519
30336,1,1299
30336,1,1265
30337,1,1150
30337,1,1000
30337,1,1095
30337,1,1200
30337,1,1050
30337,1,1050
30337,1,1100
30337,1,1400
30337,1,1298
30337,1,1353
30337,1,950
30337,1,1015
30337,1,1339
30337,1,1150
30338,1,1290
30338,1,1499
30338,1,1259
30338,1,1214
30338,1,1269
30338,1,1261
30338,1,1091
30338,1,1803
30338,1,1440
30338,1,1285
30338,1,1491
30338,1,1474
30338,1,1344
30338,1,1499
30339,1,1610
30339,1,1870
30339,1,1626
30339,1,1150
30339,1,1272
30339,1,1315
30339,1,1418
30339,1,1575
30339,1,1729
30339,1,1450
30339,1,1814
30339,1,1519
30339,1,1349
30339,1,1305
30340,1,1305
30340,1,1300
30340,1,1050
30340,1,1003
30340,1,980
30340,1,1500
30340,1,1290
30340,1,1491
30340,1,1380
30340,1,1344
30340,1,1220
30340,1,1649
30340,1,1050
30341,1,1491
30341,1,1524
30341,1,1220
30341,1,1649
30341,1,1645
30341,1,1415
30341,1,1207
30341,1,1803
30341,1,2100
30341,1,1739
30341,1,2020
30341,1,1290
30341,1,1553
30341,1,1380
30342,1,1420
30342,1,1319
30342,1,1343
30342,1,1549
30342,1,1314
30342,1,1281
30342,1,1300
30342,1,1803
30342,1,2100
30342,1,1614
30342,1,2020
30342,1,1553
30342,1,1754
30342,1,1474
30343,1,1496
30343,1,1960
30343,1,1712
30343,1,2120
30343,1,1184
30343,1,1580
30343,1,1499
30344,1,1400
30344,1,1015
30344,1,1339
30344,1,1150
30344,1,800
30344,1,1250
30344,1,1400
30344,1,1298
30344,1,1353
30344,1,1150
30344,1,1165
30344,1,1150
30344,1,1380
30344,1,1131
30345,1,1209
30345,1,1007
30345,1,1153
30345,1,1205
30345,1,1590
30345,1,1280
30345,1,2250
30345,1,2100
30345,1,1220
30345,1,1424
30345,1,1415
30345,1,1599
30345,1,1207
30345,1,1325
30346,1,1474
30346,1,1499
30346,1,1189
30346,1,1348
30346,1,1483
30346,1,1474
30346,1,1398
30346,1,1803
30346,1,1499
30346,1,1585
30346,1,1504
30346,1,1259
30346,1,1468
30346,1,1409
30349,1,1549
30349,1,1508
30349,1,1250
30349,1,1041
30349,1,1150
30349,1,1438
30349,1,1250
30349,1,1782
30349,1,1400
30349,1,1298
30349,1,1353
30349,1,1599
30349,1,1469
30349,1,1299
30350,1,1440
30350,1,1285
30350,1,1175
30350,1,1300
30350,1,1300
30350,1,997
30350,1,1295
30350,1,1499
30350,1,1215
30350,1,1116
30350,1,1213
30350,1,1070
30350,1,1129
30350,1,1210
30354,1,1298
30354,1,995
30354,1,1700
30354,1,1700
30354,1,1600
30354,1,1900
30354,1,899
30354,1,1400
30354,1,1165
30354,1,1150
30354,1,950
30354,1,950
30354,1,1150
30354,1,1000
30355,1,2100
30355,1,1739
30355,1,1496
30355,1,1614
30355,1,2020
30355,1,1553
30355,1,1754
30356,1,1803
30356,1,1739
30356,1,1440
30356,1,1420
30356,1,1285
30356,1,1290
30356,1,1491
30357,1,1496
30357,1,1960
30357,1,1754
30357,1,1589
30357,1,1712
30357,1,2120
30357,1,1184
30358,1,1803
30358,1,1739
30358,1,1440
30358,1,1575
30358,1,1420
30358,1,1285
30358,1,1474
30359,1,2100
30359,1,1739
30359,1,1614
30359,1,2020
30359,1,1553
30359,1,1589
30359,1,1524
30360,1,1344
30360,1,1070
30360,1,1677
30360,1,1290
30360,1,1491
30360,1,1305
30360,1,1300
30360,1,1649
30360,1,1116
30360,1,1050
30361,1,1496
30361,1,1960
30361,1,1754
30361,1,1589
30361,1,1712
30361,1,2120
30361,1,1184
30362,1,1739
30362,1,1290
30362,1,1491
30362,1,1305
30362,1,1344
30362,1,1524
30362,1,1300
30363,1,1399
30363,1,1224
30363,1,1354
30363,1,2658
30363,1,2300
30363,1,1700
30363,1,2500
30363,1,2120
30363,1,1580
30363,1,1499
30363,1,1444
30363,1,1725
30363,1,2068
30363,1,1410
30364,1,1400
30364,1,1298
30364,1,1353
30364,1,1165
30364,1,1150
30364,1,1380
30364,1,1131
30366,1,1803
30366,1,2100
30366,1,1739
30366,1,2020
30366,1,1290
30366,1,1553
30366,1,1491
30368,1,1400
30368,1,1298
30368,1,1250
30368,1,1082
30368,1,1041
30368,1,1150
30368,1,950
30377,1,1712
30377,1,2120
30377,1,1580
30377,1,1499
30377,1,2037
30377,1,1328
30377,1,1425
30380,1,1400
30380,1,1298
30380,1,1250
30380,1,1082
30380,1,1041
30380,1,1150
30380,1,950
30385,1,1400
30385,1,1298
30385,1,1353
30385,1,1165
30385,1,1150
30385,1,1380
30385,1,1131
30388,1,1400
30388,1,1298
30388,1,1250
30388,1,1082
30388,1,1041
30388,1,1150
30388,1,950
30396,1,1400
30396,1,1298
30396,1,1250
30396,1,1082
30396,1,1041
30396,1,1150
30396,1,950
30398,1,1400
30398,1,1298
30398,1,1250
30398,1,1082
30398,1,1041
30398,1,1150
30398,1,950
30506,1,1875
30506,1,1200
30506,1,1300
30506,1,1699
30506,1,1424
30506,1,1462
30506,1,1239
30506,1,1349
30506,1,1689
30506,1,1599
30506,1,1290
30515,1,1582
30515,1,1462
30515,1,1540
30515,1,1652
30515,1,1399
30515,1,1691
30515,1,1650
30517,1,1424
30517,1,1495
30517,1,1349
30517,1,1599
30517,1,1378
30517,1,1327
30517,1,1493
30518,1,1582
30518,1,1462
30518,1,1540
30518,1,1652
30518,1,1399
30518,1,1691
30518,1,1650
30518,1,1239
30518,1,1495
30518,1,1591
30518,1,1689
30518,1,1539
30518,1,1745
30518,1,1675
30519,1,1675
30519,1,1567
30519,1,1357
30519,1,1464
30519,1,1245
30519,1,1165
30519,1,1111
30519,1,1582
30519,1,1462
30519,1,1495
30519,1,1495
30519,1,1599
30519,1,1539
30519,1,1540
30533,1,1250
30533,1,1875
30533,1,1275
30533,1,1400
30533,1,1450
30533,1,1300
30533,1,1699
30534,1,1450
30534,1,1290
30534,1,1295
30534,1,1573
30534,1,1155
30534,1,1200
30534,1,1273
30534,1,1505
30536,1,900
30536,1,1450
30536,1,1500
30540,1,900
30540,1,1500
30540,1,2200
30548,1,1495
30548,1,1599
30548,1,1493
30548,1,1424
30548,1,1283
30548,1,1327
30548,1,1500
30548,1,1800
30620,1,1420
30620,1,900
30620,1,1200
30620,1,1490
30620,1,975
30620,1,1600
30620,1,1600
30622,1,1508
30622,1,1422
30622,1,1453
30622,1,1244
30622,1,1223
30622,1,1152
30622,1,1300
30641,1,1465
30641,1,1500
30641,1,1500
30650,1,4900
30650,1,1925
30650,1,1795
30650,1,510
30650,1,639
30650,1,1465
30650,1,1275
30650,1,1200
30650,1,1500
30650,1,1250
30650,1,1495
30650,1,1795
30655,1,1465
30655,1,1275
30655,1,1250
30655,1,1500
30655,1,1500
30655,1,1600
30655,1,1200
30655,1,1600
30655,1,1500
30655,1,1000
30656,1,1500
30656,1,1500
30656,1,1465
30656,1,1420
30656,1,1490
30656,1,1275
30656,1,1600
30656,1,1600
30656,1,1250
30666,1,1500
30666,1,1600
30666,1,1600
30666,1,1500
30680,1,900
30680,1,1490
30680,1,1150
30680,1,975
30680,1,1600
30680,1,1600
30680,1,1495
30680,1,1599
30680,1,1420
30680,1,1493
30680,1,1200
30680,1,1500
30680,1,1500
31024,1,1795
31024,1,1795
31024,1,775
31024,1,950
31024,1,1200
31024,1,1150
31024,1,1150
31024,1,1495
31024,1,1495
31038,1,1400
31064,1,1350
31064,1,1400
31064,1,750
31106,1,1496
31106,1,1960
31106,1,1795
31106,1,1754
31106,1,1589
31106,1,1712
31106,1,2120
31107,1,1496
31107,1,1960
31107,1,1712
31107,1,2120
31107,1,1184
31107,1,1580
31107,1,1499
31119,1,1803
31119,1,2100
31119,1,1739
31119,1,1614
31119,1,2020
31119,1,1420
31119,1,1553
31126,1,1591
31126,1,1495
31126,1,1214
31126,1,1125
31126,1,1186
31126,1,1525
31126,1,1278
31131,1,1353
31131,1,1165
31131,1,1446
31131,1,1339
31131,1,1150
31131,1,1000
31131,1,1050
31139,1,1610
31139,1,1575
31139,1,1729
31139,1,1450
31139,1,1870
31139,1,1626
31139,1,1814
31141,1,1290
31141,1,1491
31141,1,1380
31141,1,1305
31141,1,1344
31141,1,1300
31141,1,1220
31145,1,1380
31145,1,1305
31145,1,1300
31145,1,1220
31145,1,1649
31145,1,1050
31145,1,1237
31146,1,1803
31146,1,1739
31146,1,1440
31146,1,1420
31146,1,1285
31146,1,1290
31146,1,1491
31150,1,1440
31150,1,1501
31150,1,1285
31150,1,1290
31150,1,2250
31150,1,1474
31150,1,1499
31156,1,1803
31156,1,1440
31156,1,1420
31156,1,1285
31156,1,1474
31156,1,1499
31156,1,1175
39901,1,1803
39901,1,2100
39901,1,1739
39901,1,2020
39901,1,1290
39901,1,1553
39901,1,1491
30002,0,1400
30002,0,1397
30002,0,1575
30002,0,1270
30003,0,1045
30003,0,1049
30003,0,1499
30003,0,1094
30003,0,1064
30003,0,1755
30003,0,1500
30004,0,1576
30004,0,1000
30004,0,1937
30004,0,1857
30004,0,1400
30004,0,2885
30005,0,1937
30005,0,1857
30005,0,2885
30006,0,1730
30006,0,1367
30006,0,1434
30006,0,1100
30006,0,964
30006,0,1451
30006,0,1459
30007,0,1133
30008,0,940
30008,0,1195
30008,0,1399
30008,0,1900
30008,0,1300
30008,0,3500
30009,0,1937
30009,0,1857
30009,0,1576
30009,0,1000
30009,0,2885
30010,0,1045
30010,0,1049
30010,0,1499
30010,0,1064
30010,0,1755
30010,0,1500
30013,0,1200
30014,0,1410
30014,0,1200
30014,0,5900
30014,0,1800
30015,0,1410
30016,0,1200
30016,0,1410
30017,0,1643
30017,0,5900
30019,0,1509
30019,0,1200
30019,0,2650
30019,0,5900
30021,0,900
30021,0,1270
30021,0,908
30021,0,950
30022,0,2885
30022,0,1576
30022,0,1045
30022,0,1049
30022,0,1000
30022,0,1499
30022,0,1064
30022,0,1937
30023,0,1576
30023,0,1000
30023,0,1937
30023,0,1857
30023,0,2885
30024,0,1412
30024,0,1355
30024,0,1104
30024,0,1408
30024,0,1479
30024,0,1574
30024,0,1499
30024,0,1409
30025,0,1410
30028,0,1504
30028,0,1800
30030,0,1397
30030,0,1643
30030,0,1535
30030,0,1575
30030,0,1399
30030,0,1499
30030,0,1250
30030,0,1400
30030,0,1703
30030,0,1270
30030,0,1295
30030,0,958
30030,0,2600
30030,0,2200
30031,0,1400
30031,0,1397
30031,0,1415
30031,0,1643
30031,0,1295
30031,0,1250
30031,0,1525
30032,0,1270
30032,0,999
30032,0,1400
30032,0,1397
30032,0,1643
30032,0,1535
30032,0,1575
30032,0,1703
30032,0,899
30033,0,958
30033,0,908
30033,0,1705
30033,0,1840
30033,0,1397
30033,0,1643
30033,0,1244
30033,0,1535
30033,0,1575
30035,0,1270
30035,0,1399
30035,0,950
30036,0,999
30037,0,1400
30037,0,1295
30037,0,2600
30037,0,2200
30037,0,999
30039,0,1643
30039,0,1249
30039,0,1400
30039,0,5900
30040,0,1465
30040,0,1400
30040,0,2400
30040,0,3642
30040,0,700
30040,0,1504
30040,0,1937
30040,0,1300
30041,0,1504
30041,0,1300
30041,0,1408
30041,0,1412
30041,0,1479
30041,0,1574
30041,0,1465
30041,0,1355
30041,0,1409
30042,0,1643
30042,0,1509
30043,0,1412
30043,0,1509
30043,0,1479
30043,0,1574
30043,0,958
30043,0,1355
30043,0,1409
30044,0,1643
30044,0,1509
30044,0,958
30044,0,1400
30044,0,5900
30045,0,1643
30045,0,1509
30045,0,5900
30046,0,1509
30046,0,1409
30047,0,1400
30047,0,1643
30047,0,1249
30047,0,887
30047,0,958
30047,0,1094
30047,0,899
30048,0,958
30048,0,1400
30052,0,1643
30052,0,1509
30052,0,5900
30054,0,1410
30055,0,1410
30058,0,899
30058,0,1399
30060,0,1195
30060,0,1900
30060,0,1730
30060,0,940
30060,0,1367
30060,0,1434
30060,0,1100
30060,0,1029
30060,0,964
30061,0,1195
30061,0,1900
30061,0,3500
30062,0,3500
30062,0,1424
30062,0,1374
30062,0,1414
30062,0,1195
30062,0,1393
30062,0,1133
30062,0,1126
30064,0,940
30064,0,1367
30064,0,1195
30064,0,1329
30064,0,1900
30064,0,1300
30064,0,4500
30065,0,1434
30065,0,1195
30065,0,1133
30065,0,1900
30065,0,3500
30066,0,1900
30066,0,3500
30067,0,1133
30067,0,1730
30067,0,1374
30067,0,940
30067,0,1367
30067,0,1434
30067,0,1100
30067,0,1195
30068,0,1499
30068,0,1195
30068,0,1510
30068,0,1586
30068,0,1133
30068,0,1038
30068,0,1126
30070,0,1410
30071,0,1755
30071,0,1045
30071,0,1049
30071,0,1479
30071,0,1574
30071,0,958
30071,0,1499
30071,0,1094
30072,0,899
30075,0,1576
30075,0,1000
30076,0,1576
30076,0,1000
30076,0,1045
30076,0,1049
30076,0,1084
30076,0,1937
30076,0,1126
30076,0,1857
30076,0,1500
30077,0,1576
30077,0,1000
30077,0,1857
30078,0,1643
30078,0,5900
30078,0,1400
30079,0,1286
30080,0,940
30080,0,1367
30080,0,1029
30080,0,964
30080,0,1393
30080,0,1329
30080,0,1730
30080,0,1434
30080,0,1100
30080,0,1460
30080,0,1195
30080,0,1451
30080,0,1444
30081,0,940
30081,0,1367
30081,0,1100
30081,0,1029
30081,0,1195
30081,0,964
30081,0,1133
30082,0,1730
30082,0,940
30082,0,1367
30082,0,1100
30082,0,1029
30082,0,964
30082,0,1393
30083,0,887
30083,0,899
30083,0,1399
30083,0,950
30083,0,1286
30083,0,908
30083,0,999
30084,0,1094
30084,0,1078
30084,0,1244
30084,0,887
30084,0,899
30084,0,908
30084,0,1612
30084,0,1500
30085,0,1078
30085,0,887
30085,0,1094
30085,0,899
30085,0,908
30085,0,1500
30086,0,887
30086,0,899
30086,0,1399
30086,0,950
30087,0,1249
30087,0,1643
30087,0,887
30087,0,1094
30087,0,899
30087,0,1399
30087,0,1400
30087,0,950
30088,0,899
30088,0,1399
30090,0,1195
30090,0,1900
30090,0,3500
30091,0,1045
30091,0,1049
30091,0,1499
30091,0,1094
30091,0,1084
30091,0,1755
30092,0,1045
30092,0,1049
30092,0,1499
30092,0,1084
30092,0,1612
30092,0,1755
30092,0,1500
30093,0,1045
30093,0,1078
30093,0,1049
30093,0,958
30093,0,1499
30093,0,1094
30093,0,1084
30094,0,1200
30095,0,1479
30095,0,1574
30095,0,958
30095,0,1409
30096,0,1479
30096,0,1574
30096,0,958
30096,0,1412
30096,0,1499
30096,0,1084
30096,0,1355
30096,0,1409
30096,0,1104
30096,0,1755
30097,0,1409
30097,0,1045
30097,0,1412
30097,0,1049
30097,0,1479
30097,0,1574
30097,0,1499
30097,0,1084
30101,0,1195
30101,0,1900
30101,0,900
30101,0,4500
30106,0,1300
30106,0,795
30106,0,895
30107,0,1460
30107,0,2400
30107,0,3642
30107,0,700
30108,0,4166
30108,0,995
30109,0,4166
30109,0,995
30110,0,4166
30110,0,995
30111,0,1300
30112,0,1709
30112,0,2139
30116,0,4166
30116,0,1709
30116,0,2200
30116,0,2139
30116,0,995
30117,0,1709
30117,0,2139
30117,0,4166
30117,0,995
30119,0,1709
30119,0,2139
30122,0,895
30122,0,795
30122,0,700
30126,0,795
30126,0,1100
30126,0,1029
30126,0,1517
30126,0,1460
30126,0,1179
30126,0,964
30126,0,1393
30127,0,1300
30127,0,895
30127,0,900
30127,0,4500
30127,0,700
30132,0,2050
30132,0,900
30132,0,4500
30133,0,700
30134,0,700
30134,0,1300
30134,0,895
30134,0,2200
30135,0,1291
30135,0,795
30135,0,895
30135,0,2200
30135,0,700
30141,0,2050
30141,0,4500
30144,0,1900
30152,0,1195
30152,0,1900
30152,0,4500
30152,0,3500
30154,0,700
30157,0,900
30157,0,4500
30157,0,1300
30157,0,895
30157,0,2200
30157,0,2050
30157,0,700
30160,0,1900
30160,0,3500
30161,0,725
30164,0,725
30168,0,795
30168,0,895
30179,0,2200
30179,0,2050
30180,0,2200
30182,0,4166
30182,0,995
30187,0,2200
30212,0,1999
30212,0,2199
30212,0,1999
30213,0,1291
30213,0,999
30213,0,950
30213,0,997
30214,0,2795
30214,0,2795
30214,0,1700
30215,0,2795
30215,0,2795
30217,0,1200
30223,0,1999
30223,0,1499
30223,0,2199
30223,0,1999
30224,0,1999
30224,0,1499
30224,0,2199
30224,0,1999
30228,0,1266
30228,0,1700
30228,0,875
30230,0,1200
30230,0,2000
30233,0,1266
30233,0,875
30236,0,1700
30236,0,900
30236,0,2378
30237,0,900
30237,0,1700
30237,0,2378
30238,0,1700
30240,0,2000
30240,0,1200
30248,0,1266
30248,0,1999
30248,0,1499
30248,0,2199
30248,0,1999
30252,0,1266
30252,0,1200
30252,0,875
30253,0,1266
30253,0,875
30257,0,1499
30260,0,2378
30260,0,900
30263,0,1476
30263,0,1709
30263,0,2139
30265,0,1476
30266,0,1499
30268,0,1291
30269,0,2795
30269,0,2795
30271,0,1476
30273,0,2378
30274,0,900
30274,0,1700
30276,0,1476
30281,0,875
30281,0,1266
30281,0,1700
30281,0,2378
30287,0,900
30287,0,1700
30287,0,2378
30292,0,1999
30292,0,2199
30292,0,1999
30294,0,900
30294,0,2378
30297,0,900
30298,0,900
30298,0,2378
30301,0,950
30302,0,1615
30302,0,1804
30302,0,1711
30302,0,1512
30302,0,1754
30302,0,1290
30302,0,1675
30303,0,1305
30303,0,1400
30303,0,1199
30303,0,1399
30303,0,1200
30303,0,1199
30303,0,1369
30303,0,1305
30303,0,1525
30303,0,1473
30303,0,1250
30303,0,1157
30303,0,1401
30305,0,1435
30305,0,1615
30305,0,1805
30305,0,1539
30305,0,1527
30305,0,1679
30305,0,1484
30305,0,1454
30305,0,1804
30305,0,1711
30305,0,1512
30305,0,1754
30305,0,1290
30305,0,1675
30306,0,1295
30306,0,1100
30306,0,2000
30306,0,1445
30306,0,1150
30306,0,1150
30306,0,1445
30306,0,1804
30306,0,1711
30306,0,1512
30306,0,1754
30306,0,1290
30306,0,1435
30306,0,1694
30307,0,1265
30307,0,1819
30307,0,1345
30307,0,2600
30307,0,2200
30307,0,1700
30307,0,1995
30307,0,1804
30307,0,1754
30307,0,1415
30307,0,1620
30307,0,1644
30307,0,1650
30307,0,1840
30308,0,1290
30308,0,1694
30308,0,1840
30308,0,1735
30308,0,1505
30308,0,1305
30308,0,1748
30308,0,1804
30308,0,1754
30308,0,1620
30308,0,1650
30308,0,1295
30308,0,1651
30308,0,1797
30309,0,1711
30309,0,1512
30309,0,1754
30309,0,1620
30309,0,1650
30309,0,1911
30309,0,1651
30309,0,1804
30309,0,1290
30309,0,1675
30309,0,1435
30309,0,1694
30309,0,1315
30309,0,1840
30310,0,1525
30310,0,1615
30310,0,1369
30310,0,1305
30310,0,1305
30310,0,1473
30310,0,1245
30310,0,1250
30311,0,1441
30311,0,1275
30311,0,1800
30311,0,1350
30311,0,1800
30312,0,1804
30312,0,1529
30312,0,1473
30312,0,1116
30312,0,1157
30312,0,1579
30312,0,1329
30312,0,1615
30312,0,1754
30312,0,1290
30312,0,1415
30312,0,1694
30312,0,1620
30312,0,1315
30313,0,1401
30313,0,1440
30313,0,1509
30313,0,1945
30313,0,1600
30313,0,1711
30313,0,1290
30313,0,1675
30313,0,1694
30313,0,1315
30313,0,1911
30313,0,1538
30314,0,1250
30314,0,1350
30314,0,1350
30314,0,1290
30314,0,1694
30314,0,1315
30314,0,1369
30314,0,1505
30314,0,1305
30314,0,1525
30315,0,1615
30315,0,1369
30315,0,1245
30315,0,1360
30315,0,1100
30315,0,1415
30315,0,1525
30315,0,1525
30315,0,1305
30315,0,1529
30315,0,1641
30315,0,1473
30316,0,1415
30316,0,1525
30316,0,1641
30316,0,1444
30316,0,1484
30316,0,1270
30316,0,1615
30316,0,1400
30316,0,1804
30316,0,1290
30316,0,1397
30316,0,1694
30316,0,1644
30317,0,1400
30317,0,1295
30317,0,1804
30317,0,1415
30317,0,1840
30317,0,1735
30317,0,1295
30317,0,1525
30317,0,1535
30318,0,1675
30318,0,1315
30318,0,1607
30318,0,1538
30318,0,1441
30318,0,1730
30318,0,1399
30318,0,1804
30318,0,1711
30318,0,1512
30318,0,1754
30318,0,1290
30318,0,1435
30318,0,1694
30319,0,1705
30319,0,1840
30319,0,1144
30319,0,1465
30319,0,1248
30319,0,1597
30319,0,2200
30319,0,1454
30319,0,1499
30319,0,1424
30319,0,1469
30319,0,1520
30319,0,1250
30319,0,1414
30320,0,900
30320,0,950
30321,0,950
30324,0,1250
30324,0,1189
30324,0,1357
30324,0,1665
30324,0,1182
30324,0,1221
30324,0,995
30324,0,1705
30324,0,1454
30324,0,1840
30324,0,1711
30324,0,1512
30324,0,1754
30324,0,1290
30325,0,1615
30325,0,1804
30325,0,1711
30325,0,1512
30325,0,1754
30325,0,1290
30325,0,1675
30326,0,1454
30326,0,1783
30326,0,1405
30326,0,1435
30326,0,1480
30326,0,1650
30326,0,1840
30326,0,1615
30326,0,1805
30326,0,1539
30326,0,1679
30326,0,1484
30326,0,1215
30327,0,1442
30327,0,1730
30327,0,1711
30327,0,1512
30327,0,1675
30327,0,1435
30327,0,1620
30327,0,1607
30328,0,1424
30328,0,1374
30328,0,1414
30328,0,1393
30328,0,1126
30328,0,1730
30328,0,1499
30328,0,1144
30328,0,1434
30328,0,1510
30328,0,1451
30328,0,1586
30329,0,1703
30329,0,1649
30329,0,1705
30329,0,1454
30329,0,1840
30329,0,1250
30329,0,1357
30329,0,1665
30329,0,1465
30331,0,1029
30331,0,1517
30331,0,1346
30331,0,1440
30331,0,1291
30331,0,1179
30331,0,1393
30333,0,1705
30333,0,1454
30333,0,1840
30333,0,1400
30333,0,1804
30333,0,1711
30333,0,1512
30334,0,1224
30336,0,1517
30336,0,795
30336,0,895
30337,0,999
30337,0,950
30337,0,997
30338,0,1038
30338,0,1190
30338,0,1499
30338,0,1424
30338,0,1414
30338,0,1393
30338,0,1185
30338,0,1510
30338,0,1586
30339,0,1730
30339,0,1434
30339,0,1100
30339,0,1451
30339,0,1444
30339,0,1420
30339,0,1511
30339,0,1029
30339,0,1346
30339,0,1440
30339,0,1179
30339,0,1100
30339,0,964
30339,0,1075
30340,0,1469
30340,0,1520
30340,0,1045
30340,0,1078
30340,0,1244
30340,0,1049
30340,0,1094
30341,0,1469
30341,0,1520
30341,0,1078
30341,0,1185
30341,0,1500
30341,0,1705
30341,0,1840
30341,0,1499
30341,0,1244
30341,0,1144
30341,0,1465
30341,0,1094
30342,0,1705
30342,0,1454
30342,0,1840
30342,0,1499
30342,0,1424
30342,0,1374
30342,0,1615
